id,source_id,condition_id,drug_id
5425,1,899,DB00754
5426,1,1242,DB00688
5427,1,1133,DB00688
5428,1,896,DB00688
5429,1,1010,DB00688
5430,1,1321,DB00688
5431,1,905,DB00688
5432,1,952,DB00688
5433,1,1465,DB00688
5434,1,728,DB00688
5435,1,948,DB00688
5436,1,870,DB00688
5437,1,660,DB00688
5438,1,947,DB00688
5439,1,1424,DB00688
5440,1,1048,DB00734
5441,1,1239,DB00734
5442,1,758,DB00734
5443,1,1068,DB00734
5444,1,682,DB00734
5445,1,702,DB00734
5446,1,1101,DB00734
5447,1,684,DB00734
5448,1,1365,DB00734
5449,1,1221,DB00734
5450,1,1178,DB00734
5451,1,1334,DB00734
5452,1,1096,DB00734
5453,1,1109,DB00734
5454,1,1204,DB00734
5455,1,571,DB00734
5456,1,1268,DB00734
5457,1,1441,DB00734
5458,1,1197,DB00734
5459,1,1315,DB00734
5460,1,814,DB00734
5461,1,1145,DB00734
5462,1,903,DB00734
5463,1,826,DB00734
5464,1,1276,DB00244
5465,1,1423,DB00244
5466,1,749,DB00244
5467,1,1417,DB00244
5468,1,577,DB00244
5469,1,1298,DB00244
5470,1,1276,DB00244
5471,1,1423,DB00244
5472,1,749,DB00244
5473,1,1417,DB00244
5474,1,577,DB00244
5475,1,1298,DB00244
5476,1,1276,DB00244
5477,1,1423,DB00244
5478,1,749,DB00244
5479,1,1417,DB00244
5480,1,577,DB00244
5481,1,1298,DB00244
5482,1,1276,DB00244
5483,1,1423,DB00244
5484,1,749,DB00244
5485,1,1417,DB00244
5486,1,577,DB00244
5487,1,1298,DB00244
5488,1,1276,DB00244
5489,1,1423,DB00244
5490,1,749,DB00244
5491,1,1417,DB00244
5492,1,577,DB00244
5493,1,1298,DB00244
5494,1,1276,DB00244
5495,1,1423,DB00244
5496,1,749,DB00244
5497,1,1417,DB00244
5498,1,577,DB00244
5499,1,1298,DB00244
5500,1,1276,DB00244
5501,1,1423,DB00244
5502,1,749,DB00244
5503,1,1417,DB00244
5504,1,577,DB00244
5505,1,1298,DB00244
5506,1,1137,DB06283
5507,1,932,DB00495
5508,1,1372,DB00495
5509,1,1278,DB08901
5510,1,845,DB08901
5511,1,1101,DB00334
5512,1,814,DB00334
5513,1,684,DB00334
5514,1,903,DB00334
5515,1,1268,DB00334
5516,1,682,DB00334
5517,1,1221,DB00334
5518,1,1441,DB00334
5519,1,1118,DB00334
5520,1,702,DB00334
5521,1,1315,DB00334
5522,1,826,DB00334
5523,1,1109,DB00334
5524,1,1101,DB00334
5525,1,814,DB00334
5526,1,684,DB00334
5527,1,903,DB00334
5528,1,1268,DB00334
5529,1,682,DB00334
5530,1,1221,DB00334
5531,1,1441,DB00334
5532,1,1118,DB00334
5533,1,702,DB00334
5534,1,1315,DB00334
5535,1,826,DB00334
5536,1,1109,DB00334
5537,1,1101,DB00334
5538,1,814,DB00334
5539,1,684,DB00334
5540,1,903,DB00334
5541,1,1268,DB00334
5542,1,682,DB00334
5543,1,1221,DB00334
5544,1,1441,DB00334
5545,1,1118,DB00334
5546,1,702,DB00334
5547,1,1315,DB00334
5548,1,826,DB00334
5549,1,1109,DB00334
5550,1,1101,DB00334
5551,1,814,DB00334
5552,1,684,DB00334
5553,1,903,DB00334
5554,1,1268,DB00334
5555,1,682,DB00334
5556,1,1221,DB00334
5557,1,1441,DB00334
5558,1,1118,DB00334
5559,1,702,DB00334
5560,1,1315,DB00334
5561,1,826,DB00334
5562,1,1109,DB00334
5563,1,1101,DB00334
5564,1,814,DB00334
5565,1,684,DB00334
5566,1,903,DB00334
5567,1,1268,DB00334
5568,1,682,DB00334
5569,1,1221,DB00334
5570,1,1441,DB00334
5571,1,1118,DB00334
5572,1,702,DB00334
5573,1,1315,DB00334
5574,1,826,DB00334
5575,1,1109,DB00334
5576,1,1101,DB00334
5577,1,814,DB00334
5578,1,684,DB00334
5579,1,903,DB00334
5580,1,1268,DB00334
5581,1,682,DB00334
5582,1,1221,DB00334
5583,1,1441,DB00334
5584,1,1118,DB00334
5585,1,702,DB00334
5586,1,1315,DB00334
5587,1,826,DB00334
5588,1,1109,DB00334
5589,1,1320,DB00437
5590,1,710,DB00437
5591,1,880,DB00437
5592,1,1320,DB00437
5593,1,710,DB00437
5594,1,880,DB00437
5595,1,1372,DB06414
5596,1,943,DB00609
5597,1,682,DB00418
5598,1,682,DB00231
5599,1,595,DB00231
5600,1,819,DB00231
5601,1,1315,DB00231
5602,1,1109,DB00231
5603,1,637,DB09026
5604,1,637,DB09026
5605,1,637,DB09026
5606,1,637,DB09026
5607,1,637,DB09026
5608,1,612,DB00669
5609,1,1363,DB00669
5610,1,1044,DB00669
5611,1,1075,DB00669
5612,1,612,DB00669
5613,1,1363,DB00669
5614,1,1044,DB00669
5615,1,1075,DB00669
5616,1,612,DB00669
5617,1,1363,DB00669
5618,1,1044,DB00669
5619,1,1075,DB00669
5620,1,612,DB00669
5621,1,1363,DB00669
5622,1,1044,DB00669
5623,1,1075,DB00669
5624,1,1268,DB08815
5625,1,1441,DB08815
5626,1,1221,DB08815
5627,1,684,DB08815
5628,1,935,DB01127
5629,1,1402,DB01127
5630,1,908,DB01127
5631,1,1271,DB01127
5632,1,896,DB00959
5633,1,1010,DB00959
5634,1,952,DB00959
5635,1,834,DB00959
5636,1,1293,DB00959
5637,1,1009,DB00959
5638,1,972,DB00959
5639,1,1347,DB00959
5640,1,1393,DB00959
5641,1,895,DB00959
5642,1,728,DB00959
5643,1,1259,DB00959
5644,1,811,DB00959
5645,1,661,DB00959
5646,1,1215,DB00959
5647,1,695,DB00959
5648,1,1364,DB00959
5649,1,872,DB00959
5650,1,655,DB00959
5651,1,1279,DB00959
5652,1,787,DB00099
5653,1,1278,DB00099
5654,1,671,DB00099
5655,1,1429,DB00099
5656,1,776,DB00099
5657,1,712,DB00099
5658,1,787,DB00099
5659,1,1278,DB00099
5660,1,671,DB00099
5661,1,1429,DB00099
5662,1,776,DB00099
5663,1,712,DB00099
5664,1,787,DB00099
5665,1,1278,DB00099
5666,1,671,DB00099
5667,1,1429,DB00099
5668,1,776,DB00099
5669,1,712,DB00099
5670,1,787,DB00099
5671,1,1278,DB00099
5672,1,671,DB00099
5673,1,1429,DB00099
5674,1,776,DB00099
5675,1,712,DB00099
5676,1,787,DB00099
5677,1,1278,DB00099
5678,1,671,DB00099
5679,1,1429,DB00099
5680,1,776,DB00099
5681,1,712,DB00099
5682,1,787,DB00099
5683,1,1278,DB00099
5684,1,671,DB00099
5685,1,1429,DB00099
5686,1,776,DB00099
5687,1,712,DB00099
5688,1,787,DB00099
5689,1,1278,DB00099
5690,1,671,DB00099
5691,1,1429,DB00099
5692,1,776,DB00099
5693,1,712,DB00099
5694,1,787,DB00099
5695,1,1278,DB00099
5696,1,671,DB00099
5697,1,1429,DB00099
5698,1,776,DB00099
5699,1,712,DB00099
5700,1,612,DB00216
5701,1,709,DB00211
5702,1,734,DB00211
5703,1,1045,DB01272
5704,1,857,DB01272
5705,1,1441,DB09128
5706,1,1221,DB09128
5707,1,684,DB09128
5708,1,773,DB00639
5709,1,758,DB06016
5710,1,1101,DB06016
5711,1,598,DB00507
5712,1,1057,DB00507
5713,1,994,DB01161
5714,1,994,DB01161
5715,1,1097,DB08912
5716,1,1261,DB08912
5717,1,1030,DB08912
5718,1,1190,DB08912
5719,1,1009,DB08880
5720,1,1393,DB08880
5721,1,710,DB00049
5722,1,1359,DB01067
5723,1,1316,DB00843
5724,1,1130,DB00843
5725,1,631,DB00843
5726,1,1035,DB00843
5727,1,903,DB00843
5728,1,1178,DB00843
5729,1,1195,DB00950
5730,1,619,DB00950
5731,1,1347,DB00950
5732,1,1262,DB00950
5733,1,1050,DB00950
5734,1,978,DB00950
5735,1,1214,DB00950
5736,1,1467,DB00046
5737,1,1359,DB00046
5738,1,874,DB00046
5739,1,616,DB00046
5740,1,1359,DB00046
5741,1,1467,DB00046
5742,1,874,DB00046
5743,1,616,DB00046
5744,1,1359,DB00046
5745,1,1467,DB00046
5746,1,874,DB00046
5747,1,616,DB00046
5748,1,1121,DB08823
5749,1,672,DB00374
5750,1,837,DB00374
5751,1,672,DB00374
5752,1,837,DB00374
5753,1,997,DB08895
5754,1,1216,DB08895
5755,1,1364,DB08895
5756,1,655,DB08895
5757,1,802,DB08895
5758,1,1298,DB08895
5759,1,684,DB09068
5760,1,684,DB09068
5761,1,815,DB00523
5762,1,1150,DB00523
5763,1,667,DB00523
5764,1,1071,DB01066
5765,1,1032,DB01066
5766,1,650,DB01066
5767,1,1281,DB01066
5768,1,730,DB01066
5769,1,590,DB08893
5770,1,779,DB08893
5771,1,613,DB08893
5772,1,590,DB08893
5773,1,779,DB08893
5774,1,613,DB08893
5775,1,999,DB01144
5776,1,575,DB01144
5777,1,583,DB01144
5778,1,999,DB01144
5779,1,575,DB01144
5780,1,583,DB01144
5781,1,1278,DB04868
5782,1,845,DB04868
5783,1,1310,DB04868
5784,1,621,DB04868
5785,1,1323,DB06209
5786,1,1324,DB06209
5787,1,1323,DB06209
5788,1,1324,DB06209
5789,1,1152,DB01003
5790,1,629,DB01003
5791,1,909,DB01003
5792,1,1445,DB01003
5793,1,1052,DB01003
5794,1,1058,DB01041
5795,1,952,DB01041
5796,1,776,DB01041
5797,1,1181,DB01041
5798,1,783,DB01041
5799,1,1074,DB01041
5800,1,966,DB01041
5801,1,1234,DB01041
5802,1,1215,DB01041
5803,1,1418,DB01041
5804,1,578,DB01041
5805,1,868,DB01041
5806,1,993,DB01041
5807,1,687,DB01041
5808,1,1026,DB01041
5809,1,594,DB01041
5810,1,662,DB01041
5811,1,1317,DB01041
5812,1,716,DB01041
5813,1,1058,DB01041
5814,1,952,DB01041
5815,1,776,DB01041
5816,1,1181,DB01041
5817,1,783,DB01041
5818,1,1074,DB01041
5819,1,966,DB01041
5820,1,1234,DB01041
5821,1,1215,DB01041
5822,1,1418,DB01041
5823,1,578,DB01041
5824,1,993,DB01041
5825,1,868,DB01041
5826,1,687,DB01041
5827,1,1026,DB01041
5828,1,594,DB01041
5829,1,662,DB01041
5830,1,1317,DB01041
5831,1,716,DB01041
5832,1,1101,DB00246
5833,1,684,DB00246
5834,1,1145,DB00246
5835,1,1441,DB00246
5836,1,1221,DB00246
5837,1,1379,DB09072
5838,1,1303,DB09072
5839,1,682,DB09072
5840,1,973,DB09072
5841,1,1315,DB09072
5842,1,1202,DB09072
5843,1,1463,DB09072
5844,1,1042,DB06285
5845,1,1451,DB06285
5846,1,1282,DB06285
5847,1,715,DB06285
5848,1,1364,DB06285
5849,1,694,DB01227
5850,1,1316,DB00989
5851,1,1130,DB00989
5852,1,903,DB00989
5853,1,1178,DB00989
5854,1,1051,DB00989
5855,1,1316,DB00989
5856,1,1130,DB00989
5857,1,903,DB00989
5858,1,1178,DB00989
5859,1,1051,DB00989
5860,1,1316,DB00989
5861,1,1130,DB00989
5862,1,903,DB00989
5863,1,1178,DB00989
5864,1,1051,DB00989
5865,1,1316,DB00989
5866,1,1130,DB00989
5867,1,903,DB00989
5868,1,1178,DB00989
5869,1,1051,DB00989
5870,1,1316,DB00989
5871,1,1130,DB00989
5872,1,903,DB00989
5873,1,1178,DB00989
5874,1,1051,DB00989
5875,1,1316,DB00989
5876,1,1130,DB00989
5877,1,903,DB00989
5878,1,1178,DB00989
5879,1,1051,DB00989
5880,1,1316,DB00989
5881,1,1130,DB00989
5882,1,903,DB00989
5883,1,1178,DB00989
5884,1,1051,DB00989
5885,1,1316,DB00989
5886,1,1130,DB00989
5887,1,903,DB00989
5888,1,1178,DB00989
5889,1,1051,DB00989
5890,1,1261,DB00544
5891,1,1371,DB00544
5892,1,833,DB00544
5893,1,1245,DB00544
5894,1,1287,DB00544
5895,1,1002,DB00544
5896,1,1140,DB00544
5897,1,592,DB00544
5898,1,930,DB00544
5899,1,659,DB00544
5900,1,1237,DB00544
5901,1,917,DB00544
5902,1,1247,DB00544
5903,1,1277,DB00544
5904,1,666,DB00544
5905,1,1345,DB00544
5906,1,885,DB00544
5907,1,821,DB00544
5908,1,1188,DB00544
5909,1,1212,DB00544
5910,1,1185,DB00544
5911,1,848,DB00355
5912,1,1032,DB00355
5913,1,856,DB00355
5914,1,969,DB00355
5915,1,641,DB00355
5916,1,1231,DB00355
5917,1,643,DB00355
5918,1,730,DB00355
5919,1,730,DB01017
5920,1,1377,DB01017
5921,1,822,DB01017
5922,1,1004,DB01017
5923,1,911,DB01017
5924,1,1353,DB01017
5925,1,970,DB01017
5926,1,1198,DB01017
5927,1,1258,DB01017
5928,1,1257,DB01017
5929,1,730,DB01017
5930,1,1377,DB01017
5931,1,822,DB01017
5932,1,1004,DB01017
5933,1,911,DB01017
5934,1,1353,DB01017
5935,1,970,DB01017
5936,1,1198,DB01017
5937,1,1258,DB01017
5938,1,1257,DB01017
5939,1,730,DB01017
5940,1,1377,DB01017
5941,1,822,DB01017
5942,1,1004,DB01017
5943,1,911,DB01017
5944,1,1353,DB01017
5945,1,970,DB01017
5946,1,1198,DB01017
5947,1,1258,DB01017
5948,1,1257,DB01017
5949,1,730,DB01017
5950,1,1377,DB01017
5951,1,822,DB01017
5952,1,1004,DB01017
5953,1,911,DB01017
5954,1,1353,DB01017
5955,1,970,DB01017
5956,1,1198,DB01017
5957,1,1258,DB01017
5958,1,1257,DB01017
5959,1,730,DB01017
5960,1,1377,DB01017
5961,1,822,DB01017
5962,1,1004,DB01017
5963,1,911,DB01017
5964,1,1353,DB01017
5965,1,970,DB01017
5966,1,1198,DB01017
5967,1,1258,DB01017
5968,1,1257,DB01017
5969,1,730,DB01017
5970,1,1377,DB01017
5971,1,822,DB01017
5972,1,1004,DB01017
5973,1,911,DB01017
5974,1,1353,DB01017
5975,1,970,DB01017
5976,1,1198,DB01017
5977,1,1258,DB01017
5978,1,1257,DB01017
5979,1,1182,DB00740
5980,1,1182,DB00740
5981,1,1442,DB01271
5982,1,1340,DB01271
5983,1,943,DB00314
5984,1,1212,DB00291
5985,1,743,DB00291
5986,1,827,DB00291
5987,1,1450,DB00291
5988,1,716,DB00291
5989,1,785,DB00291
5990,1,707,DB00291
5991,1,919,DB00291
5992,1,600,DB00291
5993,1,621,DB00291
5994,1,879,DB00796
5995,1,637,DB00796
5996,1,1206,DB01220
5997,1,1422,DB01220
5998,1,1024,DB01220
5999,1,577,DB01220
6000,1,935,DB00400
6001,1,1402,DB00400
6002,1,591,DB00400
6003,1,1305,DB00400
6004,1,1152,DB00744
6005,1,844,DB00838
6006,1,811,DB00838
6007,1,1077,DB00838
6008,1,1116,DB00838
6009,1,1401,DB00838
6010,1,1278,DB00631
6011,1,1278,DB00631
6012,1,839,DB00924
6013,1,750,DB00924
6014,1,994,DB00924
6015,1,939,DB00924
6016,1,806,DB00924
6017,1,1225,DB00924
6018,1,839,DB00924
6019,1,750,DB00924
6020,1,994,DB00924
6021,1,939,DB00924
6022,1,806,DB00924
6023,1,1225,DB00924
6024,1,839,DB00924
6025,1,750,DB00924
6026,1,994,DB00924
6027,1,939,DB00924
6028,1,806,DB00924
6029,1,1225,DB00924
6030,1,1126,DB09102
6031,1,1024,DB09102
6032,1,683,DB06219
6033,1,756,DB01609
6034,1,794,DB01609
6035,1,1156,DB01609
6036,1,1278,DB01609
6037,1,987,DB01609
6038,1,783,DB01609
6039,1,601,DB01609
6040,1,1290,DB01609
6041,1,846,DB01609
6042,1,776,DB01609
6043,1,781,DB01609
6044,1,756,DB01609
6045,1,794,DB01609
6046,1,1156,DB01609
6047,1,1278,DB01609
6048,1,987,DB01609
6049,1,783,DB01609
6050,1,601,DB01609
6051,1,1290,DB01609
6052,1,846,DB01609
6053,1,776,DB01609
6054,1,781,DB01609
6055,1,1114,DB05351
6056,1,604,DB05351
6057,1,1289,DB05351
6058,1,1240,DB05351
6059,1,844,DB00223
6060,1,811,DB00223
6061,1,1077,DB00223
6062,1,1116,DB00223
6063,1,1401,DB00223
6064,1,1458,DB00289
6065,1,684,DB00289
6066,1,1320,DB04854
6067,1,710,DB04854
6068,1,1320,DB04854
6069,1,710,DB04854
6070,1,1359,DB00047
6071,1,874,DB00047
6072,1,616,DB00047
6073,1,1359,DB00047
6074,1,874,DB00047
6075,1,616,DB00047
6076,1,1359,DB00047
6077,1,874,DB00047
6078,1,616,DB00047
6079,1,1359,DB00047
6080,1,874,DB00047
6081,1,616,DB00047
6082,1,1359,DB00047
6083,1,874,DB00047
6084,1,616,DB00047
6085,1,762,DB00648
6086,1,1047,DB00648
6087,1,1090,DB00648
6088,1,1224,DB00337
6089,1,1329,DB01268
6090,1,1366,DB01268
6091,1,1438,DB01268
6092,1,1140,DB01268
6093,1,817,DB01268
6094,1,922,DB01268
6095,1,638,DB01268
6096,1,1185,DB01268
6097,1,936,DB01268
6098,1,1061,DB01268
6099,1,1084,DB01268
6100,1,845,DB01268
6101,1,1051,DB00494
6102,1,1051,DB00494
6103,1,1051,DB00494
6104,1,1051,DB00494
6105,1,1278,DB00928
6106,1,783,DB00928
6107,1,1335,DB00928
6108,1,882,DB00928
6109,1,776,DB00928
6110,1,577,DB00969
6111,1,747,DB04572
6112,1,1100,DB04572
6113,1,1083,DB04572
6114,1,671,DB04572
6115,1,1078,DB04572
6116,1,883,DB00917
6117,1,1233,DB00917
6118,1,883,DB00917
6119,1,1233,DB00917
6120,1,883,DB00917
6121,1,1233,DB00917
6122,1,647,DB00716
6123,1,750,DB00395
6124,1,994,DB00395
6125,1,939,DB00395
6126,1,806,DB00395
6127,1,1225,DB00395
6128,1,1333,DB00367
6129,1,1274,DB00367
6130,1,1333,DB00367
6131,1,1274,DB00367
6132,1,1333,DB00367
6133,1,1274,DB00367
6134,1,1333,DB00367
6135,1,1274,DB00367
6136,1,1333,DB00367
6137,1,1274,DB00367
6138,1,1333,DB00367
6139,1,1274,DB00367
6140,1,1333,DB00367
6141,1,1274,DB00367
6142,1,1333,DB00367
6143,1,1274,DB00367
6144,1,1333,DB00367
6145,1,1274,DB00367
6146,1,1333,DB00367
6147,1,1274,DB00367
6148,1,1333,DB00367
6149,1,1274,DB00367
6150,1,1333,DB00367
6151,1,1274,DB00367
6152,1,1333,DB00367
6153,1,1274,DB00367
6154,1,1333,DB00367
6155,1,1274,DB00367
6156,1,1333,DB00367
6157,1,1274,DB00367
6158,1,1333,DB00367
6159,1,1274,DB00367
6160,1,1333,DB00367
6161,1,1274,DB00367
6162,1,730,DB01017
6163,1,1377,DB01017
6164,1,822,DB01017
6165,1,1004,DB01017
6166,1,911,DB01017
6167,1,1353,DB01017
6168,1,970,DB01017
6169,1,1198,DB01017
6170,1,1258,DB01017
6171,1,1257,DB01017
6172,1,581,DB08890
6173,1,577,DB08890
6174,1,581,DB08890
6175,1,577,DB08890
6176,1,1370,DB06795
6177,1,896,DB00959
6178,1,1010,DB00959
6179,1,952,DB00959
6180,1,834,DB00959
6181,1,1293,DB00959
6182,1,1009,DB00959
6183,1,972,DB00959
6184,1,1347,DB00959
6185,1,1393,DB00959
6186,1,895,DB00959
6187,1,728,DB00959
6188,1,1259,DB00959
6189,1,811,DB00959
6190,1,661,DB00959
6191,1,1215,DB00959
6192,1,695,DB00959
6193,1,1364,DB00959
6194,1,872,DB00959
6195,1,655,DB00959
6196,1,1279,DB00959
6197,1,1326,DB01168
6198,1,1100,DB01168
6199,1,1097,DB01168
6200,1,787,DB01168
6201,1,743,DB01168
6202,1,1288,DB01168
6203,1,827,DB01168
6204,1,765,DB01168
6205,1,884,DB01168
6206,1,1074,DB01168
6207,1,1378,DB00302
6208,1,1081,DB00302
6209,1,901,DB00302
6210,1,1378,DB00302
6211,1,1081,DB00302
6212,1,901,DB00302
6213,1,969,DB00080
6214,1,1246,DB00080
6215,1,861,DB00080
6216,1,683,DB00080
6217,1,1370,DB00080
6218,1,951,DB00080
6219,1,742,DB00080
6220,1,696,DB00773
6221,1,1100,DB00773
6222,1,1453,DB00773
6223,1,1278,DB00773
6224,1,1450,DB00773
6225,1,1173,DB00773
6226,1,642,DB00773
6227,1,739,DB00773
6228,1,884,DB00773
6229,1,787,DB00773
6230,1,757,DB00773
6231,1,1086,DB00773
6232,1,667,DB00773
6233,1,1288,DB00773
6234,1,1172,DB00773
6235,1,671,DB00773
6236,1,944,DB00773
6237,1,747,DB00773
6238,1,753,DB00773
6239,1,1131,DB00773
6240,1,883,DB00773
6241,1,765,DB00773
6242,1,1362,DB00773
6243,1,696,DB00773
6244,1,1100,DB00773
6245,1,1453,DB00773
6246,1,1278,DB00773
6247,1,1450,DB00773
6248,1,1173,DB00773
6249,1,642,DB00773
6250,1,739,DB00773
6251,1,884,DB00773
6252,1,787,DB00773
6253,1,757,DB00773
6254,1,1086,DB00773
6255,1,667,DB00773
6256,1,1288,DB00773
6257,1,1172,DB00773
6258,1,671,DB00773
6259,1,944,DB00773
6260,1,747,DB00773
6261,1,753,DB00773
6262,1,1131,DB00773
6263,1,883,DB00773
6264,1,765,DB00773
6265,1,1362,DB00773
6266,1,1212,DB00990
6267,1,666,DB00990
6268,1,1430,DB01193
6269,1,991,DB01193
6270,1,637,DB01193
6271,1,1390,DB01193
6272,1,1009,DB06413
6273,1,1463,DB06413
6274,1,1315,DB06413
6275,1,1202,DB06413
6276,1,1302,DB01019
6277,1,613,DB01019
6278,1,1240,DB01019
6279,1,1004,DB00935
6280,1,629,DB00935
6281,1,978,DB00935
6282,1,1214,DB00935
6283,1,1004,DB00935
6284,1,629,DB00935
6285,1,978,DB00935
6286,1,1214,DB00935
6287,1,1288,DB00317
6288,1,1292,DB00317
6289,1,1190,DB00317
6290,1,994,DB00899
6291,1,994,DB00708
6292,1,1456,DB01004
6293,1,1070,DB01004
6294,1,584,DB01004
6295,1,1367,DB01004
6296,1,1332,DB01004
6297,1,1456,DB01004
6298,1,1070,DB01004
6299,1,584,DB01004
6300,1,1367,DB01004
6301,1,1332,DB01004
6302,1,682,DB00980
6303,1,1315,DB00980
6304,1,630,DB00227
6305,1,1055,DB00227
6306,1,731,DB00227
6307,1,1388,DB00227
6308,1,908,DB01188
6309,1,1079,DB01188
6310,1,935,DB01188
6311,1,1037,DB01188
6312,1,1402,DB01188
6313,1,1271,DB01188
6314,1,908,DB01188
6315,1,1079,DB01188
6316,1,935,DB01188
6317,1,1037,DB01188
6318,1,1402,DB01188
6319,1,1271,DB01188
6320,1,908,DB01188
6321,1,1079,DB01188
6322,1,935,DB01188
6323,1,1037,DB01188
6324,1,1402,DB01188
6325,1,1271,DB01188
6326,1,1242,DB00545
6327,1,1242,DB00545
6328,1,1071,DB01415
6329,1,641,DB01415
6330,1,1146,DB01415
6331,1,1281,DB01415
6332,1,1008,DB01415
6333,1,730,DB01415
6334,1,1426,DB01415
6335,1,756,DB00746
6336,1,987,DB00746
6337,1,1282,DB00746
6338,1,1072,DB00746
6339,1,781,DB00746
6340,1,776,DB00746
6341,1,1210,DB00746
6342,1,573,DB00763
6343,1,1294,DB00763
6344,1,799,DB00763
6345,1,573,DB00763
6346,1,1294,DB00763
6347,1,799,DB00763
6348,1,619,DB00972
6349,1,735,DB00972
6350,1,647,DB00972
6351,1,1347,DB00972
6352,1,619,DB00972
6353,1,735,DB00972
6354,1,647,DB00972
6355,1,1347,DB00972
6356,1,1015,DB00925
6357,1,607,DB00925
6358,1,998,DB00925
6359,1,709,DB00925
6360,1,637,DB00925
6361,1,1359,DB01261
6362,1,874,DB01261
6363,1,1359,DB01261
6364,1,874,DB01261
6365,1,1359,DB01261
6366,1,874,DB01261
6367,1,1359,DB01261
6368,1,874,DB01261
6369,1,587,DB00712
6370,1,1241,DB00712
6371,1,811,DB00712
6372,1,1087,DB00712
6373,1,1215,DB00712
6374,1,735,DB00748
6375,1,735,DB00748
6376,1,795,DB00294
6377,1,1274,DB00294
6378,1,795,DB00294
6379,1,1274,DB00294
6380,1,1262,DB00180
6381,1,932,DB01264
6382,1,932,DB01264
6383,1,1274,DB00666
6384,1,642,DB00665
6385,1,864,DB00665
6386,1,1062,DB00348
6387,1,1062,DB00348
6388,1,1345,DB08896
6389,1,885,DB08896
6390,1,917,DB08896
6391,1,1176,DB08896
6392,1,1245,DB08896
6393,1,845,DB08896
6394,1,1260,DB06663
6395,1,941,DB01589
6396,1,682,DB01589
6397,1,745,DB01201
6398,1,1380,DB09036
6399,1,948,DB00799
6400,1,911,DB00799
6401,1,986,DB00799
6402,1,948,DB00799
6403,1,911,DB00799
6404,1,986,DB00799
6405,1,948,DB00799
6406,1,911,DB00799
6407,1,986,DB00799
6408,1,994,DB00356
6409,1,939,DB00356
6410,1,806,DB00356
6411,1,750,DB00356
6412,1,994,DB00356
6413,1,939,DB00356
6414,1,806,DB00356
6415,1,750,DB00356
6416,1,630,DB00375
6417,1,1055,DB00375
6418,1,731,DB00375
6419,1,1388,DB00375
6420,1,831,DB00375
6421,1,1073,DB06612
6422,1,991,DB00401
6423,1,637,DB00401
6424,1,908,DB00239
6425,1,935,DB00239
6426,1,606,DB00239
6427,1,1402,DB00239
6428,1,851,DB00239
6429,1,1271,DB00239
6430,1,995,DB06720
6431,1,1242,DB00860
6432,1,723,DB00860
6433,1,1100,DB00860
6434,1,1010,DB00860
6435,1,952,DB00860
6436,1,815,DB00860
6437,1,1465,DB00860
6438,1,869,DB00860
6439,1,660,DB00860
6440,1,1321,DB00860
6441,1,629,DB00860
6442,1,787,DB00860
6443,1,1005,DB00860
6444,1,870,DB00860
6445,1,593,DB00860
6446,1,728,DB00860
6447,1,1298,DB00860
6448,1,1259,DB00860
6449,1,811,DB00860
6450,1,1205,DB00860
6451,1,661,DB00860
6452,1,671,DB00860
6453,1,708,DB00860
6454,1,1082,DB00860
6455,1,1164,DB00860
6456,1,1044,DB00860
6457,1,695,DB00860
6458,1,947,DB00860
6459,1,921,DB00860
6460,1,897,DB00860
6461,1,765,DB00860
6462,1,1460,DB00860
6463,1,1134,DB00860
6464,1,1279,DB00860
6465,1,1317,DB00860
6466,1,1242,DB00860
6467,1,1100,DB00860
6468,1,723,DB00860
6469,1,1010,DB00860
6470,1,952,DB00860
6471,1,815,DB00860
6472,1,1465,DB00860
6473,1,869,DB00860
6474,1,1321,DB00860
6475,1,660,DB00860
6476,1,629,DB00860
6477,1,787,DB00860
6478,1,1005,DB00860
6479,1,593,DB00860
6480,1,728,DB00860
6481,1,1298,DB00860
6482,1,1259,DB00860
6483,1,811,DB00860
6484,1,1205,DB00860
6485,1,1317,DB00860
6486,1,661,DB00860
6487,1,708,DB00860
6488,1,671,DB00860
6489,1,1082,DB00860
6490,1,1164,DB00860
6491,1,1044,DB00860
6492,1,695,DB00860
6493,1,1134,DB00860
6494,1,921,DB00860
6495,1,897,DB00860
6496,1,765,DB00860
6497,1,1460,DB00860
6498,1,870,DB00860
6499,1,1279,DB00860
6500,1,947,DB00860
6501,1,1242,DB00860
6502,1,1100,DB00860
6503,1,723,DB00860
6504,1,1010,DB00860
6505,1,952,DB00860
6506,1,815,DB00860
6507,1,1465,DB00860
6508,1,869,DB00860
6509,1,1321,DB00860
6510,1,660,DB00860
6511,1,629,DB00860
6512,1,787,DB00860
6513,1,1005,DB00860
6514,1,593,DB00860
6515,1,728,DB00860
6516,1,1298,DB00860
6517,1,1259,DB00860
6518,1,811,DB00860
6519,1,1205,DB00860
6520,1,1317,DB00860
6521,1,661,DB00860
6522,1,708,DB00860
6523,1,671,DB00860
6524,1,1082,DB00860
6525,1,1164,DB00860
6526,1,1044,DB00860
6527,1,695,DB00860
6528,1,1134,DB00860
6529,1,921,DB00860
6530,1,897,DB00860
6531,1,765,DB00860
6532,1,1460,DB00860
6533,1,870,DB00860
6534,1,1279,DB00860
6535,1,947,DB00860
6536,1,1242,DB00860
6537,1,1100,DB00860
6538,1,723,DB00860
6539,1,1010,DB00860
6540,1,952,DB00860
6541,1,815,DB00860
